theater_id,brand_id,name,location,city,state
TH_360,BR_3,INOX,Ahmedabad 186,Ahmedabad,Gujarat
TH_361,BR_5,PVR Cinemas,Salem 241,Salem,Tamil Nadu
TH_362,BR_1,Carnival Cinemas,Bhopal 126,Bhopal,Madhya Pradesh
TH_363,BR_2,Cinepolis,Ujjain 5,Ujjain,Madhya Pradesh
TH_364,BR_1,Carnival Cinemas,Hubli 449,Hubli,Karnataka
TH_365,BR_1,Carnival Cinemas,Asansol 293,Asansol,West Bengal
TH_366,BR_6,Wave Cinemas,Purnia 500,Purnia,Bihar
TH_367,BR_4,Miraj Cinemas,Surat 119,Surat,Gujarat
TH_368,BR_6,Wave Cinemas,Bhavnagar 342,Bhavnagar,Gujarat
TH_369,BR_4,Miraj Cinemas,Jalandhar 42,Jalandhar,Punjab
TH_370,BR_5,PVR Cinemas,Howrah 47,Howrah,West Bengal
TH_371,BR_2,Cinepolis,Nagpur 412,Nagpur,Maharashtra
TH_372,BR_5,PVR Cinemas,Kota 390,Kota,Rajasthan
TH_373,BR_2,Cinepolis,Belgaum 110,Belgaum,Karnataka
TH_374,BR_1,Carnival Cinemas,Meerut 212,Meerut,Uttar Pradesh
TH_375,BR_2,Cinepolis,Meerut 28,Meerut,Uttar Pradesh
TH_376,BR_3,INOX,Ujjain 302,Ujjain,Madhya Pradesh
TH_377,BR_4,Miraj Cinemas,Salem 59,Salem,Tamil Nadu
TH_378,BR_3,INOX,Nashik 35,Nashik,Maharashtra
TH_379,BR_6,Wave Cinemas,Pune 248,Pune,Maharashtra
TH_380,BR_2,Cinepolis,Ahmedabad 360,Ahmedabad,Gujarat
TH_381,BR_2,Cinepolis,Purnia 62,Purnia,Bihar
TH_382,BR_4,Miraj Cinemas,Jodhpur 314,Jodhpur,Rajasthan
TH_383,BR_1,Carnival Cinemas,Bhavnagar 357,Bhavnagar,Gujarat
TH_384,BR_2,Cinepolis,Surat 457,Surat,Gujarat
TH_385,BR_5,PVR Cinemas,Lucknow 6,Lucknow,Uttar Pradesh
TH_386,BR_4,Miraj Cinemas,Bhopal 191,Bhopal,Madhya Pradesh
TH_387,BR_3,INOX,Jabalpur 333,Jabalpur,Madhya Pradesh
TH_388,BR_1,Carnival Cinemas,Ludhiana 242,Ludhiana,Punjab
TH_389,BR_1,Carnival Cinemas,Asansol 452,Asansol,West Bengal
TH_390,BR_4,Miraj Cinemas,Kolkata 98,Kolkata,West Bengal
TH_391,BR_4,Miraj Cinemas,Bhavnagar 309,Bhavnagar,Gujarat
TH_392,BR_4,Miraj Cinemas,Indore 129,Indore,Madhya Pradesh
TH_393,BR_1,Carnival Cinemas,Jaipur 176,Jaipur,Rajasthan
TH_394,BR_2,Cinepolis,Howrah 244,Howrah,West Bengal
TH_395,BR_1,Carnival Cinemas,Mumbai 471,Mumbai,Maharashtra
TH_396,BR_2,Cinepolis,Agra 68,Agra,Uttar Pradesh
TH_397,BR_3,INOX,Agra 152,Agra,Uttar Pradesh
TH_398,BR_1,Carnival Cinemas,Coimbatore 244,Coimbatore,Tamil Nadu
TH_399,BR_1,Carnival Cinemas,Coimbatore 350,Coimbatore,Tamil Nadu
TH_400,BR_3,INOX,Ajmer 96,Ajmer,Rajasthan
TH_401,BR_6,Wave Cinemas,Belgaum 406,Belgaum,Karnataka
TH_402,BR_2,Cinepolis,Meerut 233,Meerut,Uttar Pradesh
TH_403,BR_1,Carnival Cinemas,Bhavnagar 437,Bhavnagar,Gujarat
TH_404,BR_6,Wave Cinemas,Howrah 184,Howrah,West Bengal
TH_405,BR_6,Wave Cinemas,Siliguri 393,Siliguri,West Bengal
TH_406,BR_6,Wave Cinemas,Ajmer 225,Ajmer,Rajasthan
TH_407,BR_1,Carnival Cinemas,Amritsar 433,Amritsar,Punjab
TH_408,BR_1,Carnival Cinemas,Kota 218,Kota,Rajasthan
TH_409,BR_2,Cinepolis,Jodhpur 203,Jodhpur,Rajasthan
TH_410,BR_5,PVR Cinemas,Mysore 143,Mysore,Karnataka
TH_411,BR_1,Carnival Cinemas,Gwalior 364,Gwalior,Madhya Pradesh
TH_412,BR_4,Miraj Cinemas,Jalandhar 451,Jalandhar,Punjab
TH_413,BR_3,INOX,Thane 211,Thane,Maharashtra
TH_414,BR_3,INOX,Ajmer 287,Ajmer,Rajasthan
TH_415,BR_3,INOX,Bhagalpur 205,Bhagalpur,Bihar
TH_416,BR_4,Miraj Cinemas,Bhopal 448,Bhopal,Madhya Pradesh
TH_417,BR_4,Miraj Cinemas,Jaipur 166,Jaipur,Rajasthan
TH_418,BR_6,Wave Cinemas,Varanasi 6,Varanasi,Uttar Pradesh
TH_419,BR_3,INOX,Bhavnagar 425,Bhavnagar,Gujarat
TH_420,BR_1,Carnival Cinemas,Bathinda 310,Bathinda,Punjab
TH_421,BR_5,PVR Cinemas,Kolkata 181,Kolkata,West Bengal
TH_422,BR_2,Cinepolis,Hubli 156,Hubli,Karnataka
TH_423,BR_4,Miraj Cinemas,Durgapur 109,Durgapur,West Bengal
TH_424,BR_5,PVR Cinemas,Ajmer 371,Ajmer,Rajasthan
TH_425,BR_3,INOX,Patiala 485,Patiala,Punjab
TH_426,BR_6,Wave Cinemas,Kota 161,Kota,Rajasthan
TH_427,BR_6,Wave Cinemas,Bhopal 361,Bhopal,Madhya Pradesh
TH_428,BR_5,PVR Cinemas,Bangalore 334,Bangalore,Karnataka
TH_429,BR_2,Cinepolis,Jodhpur 71,Jodhpur,Rajasthan
TH_430,BR_4,Miraj Cinemas,Tiruchirappalli 86,Tiruchirappalli,Tamil Nadu
TH_431,BR_3,INOX,Mysore 269,Mysore,Karnataka
TH_432,BR_5,PVR Cinemas,Bhagalpur 11,Bhagalpur,Bihar
TH_433,BR_6,Wave Cinemas,Bhopal 214,Bhopal,Madhya Pradesh
TH_434,BR_6,Wave Cinemas,Jodhpur 91,Jodhpur,Rajasthan
TH_435,BR_3,INOX,Madurai 327,Madurai,Tamil Nadu
TH_436,BR_4,Miraj Cinemas,Agra 131,Agra,Uttar Pradesh
TH_437,BR_3,INOX,Kota 423,Kota,Rajasthan
TH_438,BR_4,Miraj Cinemas,Udaipur 218,Udaipur,Rajasthan
TH_439,BR_1,Carnival Cinemas,Salem 138,Salem,Tamil Nadu
TH_440,BR_5,PVR Cinemas,Mangalore 165,Mangalore,Karnataka
TH_441,BR_3,INOX,Lucknow 221,Lucknow,Uttar Pradesh
TH_442,BR_1,Carnival Cinemas,Siliguri 7,Siliguri,West Bengal
TH_443,BR_5,PVR Cinemas,Amritsar 48,Amritsar,Punjab
TH_444,BR_3,INOX,Madurai 375,Madurai,Tamil Nadu
TH_445,BR_1,Carnival Cinemas,Agra 246,Agra,Uttar Pradesh
TH_446,BR_4,Miraj Cinemas,Bhopal 311,Bhopal,Madhya Pradesh
TH_447,BR_5,PVR Cinemas,Meerut 311,Meerut,Uttar Pradesh
TH_448,BR_2,Cinepolis,Ujjain 486,Ujjain,Madhya Pradesh
TH_449,BR_6,Wave Cinemas,Bhavnagar 153,Bhavnagar,Gujarat
TH_450,BR_5,PVR Cinemas,Rajkot 436,Rajkot,Gujarat
TH_451,BR_2,Cinepolis,Durgapur 70,Durgapur,West Bengal
TH_452,BR_2,Cinepolis,Ajmer 131,Ajmer,Rajasthan
TH_453,BR_5,PVR Cinemas,Ujjain 317,Ujjain,Madhya Pradesh
TH_454,BR_1,Carnival Cinemas,Lucknow 434,Lucknow,Uttar Pradesh
TH_455,BR_5,PVR Cinemas,Hubli 223,Hubli,Karnataka
TH_456,BR_1,Carnival Cinemas,Coimbatore 460,Coimbatore,Tamil Nadu
TH_457,BR_3,INOX,Bangalore 204,Bangalore,Karnataka
TH_458,BR_1,Carnival Cinemas,Bhavnagar 68,Bhavnagar,Gujarat
TH_459,BR_6,Wave Cinemas,Jaipur 148,Jaipur,Rajasthan
TH_460,BR_6,Wave Cinemas,Thane 93,Thane,Maharashtra
TH_461,BR_4,Miraj Cinemas,Durgapur 442,Durgapur,West Bengal
TH_462,BR_6,Wave Cinemas,Madurai 68,Madurai,Tamil Nadu
TH_463,BR_2,Cinepolis,Howrah 323,Howrah,West Bengal
TH_464,BR_3,INOX,Ajmer 226,Ajmer,Rajasthan
TH_465,BR_5,PVR Cinemas,Durgapur 318,Durgapur,West Bengal
TH_466,BR_2,Cinepolis,Mysore 348,Mysore,Karnataka
TH_467,BR_5,PVR Cinemas,Chennai 306,Chennai,Tamil Nadu
TH_468,BR_5,PVR Cinemas,Indore 88,Indore,Madhya Pradesh
TH_469,BR_4,Miraj Cinemas,Varanasi 406,Varanasi,Uttar Pradesh
TH_470,BR_2,Cinepolis,Mangalore 247,Mangalore,Karnataka
TH_471,BR_4,Miraj Cinemas,Purnia 323,Purnia,Bihar
TH_472,BR_5,PVR Cinemas,Thane 468,Thane,Maharashtra
TH_473,BR_3,INOX,Mumbai 459,Mumbai,Maharashtra
TH_474,BR_6,Wave Cinemas,Bhopal 250,Bhopal,Madhya Pradesh
TH_475,BR_3,INOX,Tiruchirappalli 101,Tiruchirappalli,Tamil Nadu
TH_476,BR_4,Miraj Cinemas,Gwalior 246,Gwalior,Madhya Pradesh
TH_477,BR_4,Miraj Cinemas,Bhopal 284,Bhopal,Madhya Pradesh
TH_478,BR_5,PVR Cinemas,Ajmer 254,Ajmer,Rajasthan
TH_479,BR_5,PVR Cinemas,Belgaum 282,Belgaum,Karnataka
TH_480,BR_5,PVR Cinemas,Bangalore 181,Bangalore,Karnataka
TH_481,BR_5,PVR Cinemas,Udaipur 150,Udaipur,Rajasthan
TH_482,BR_4,Miraj Cinemas,Jaipur 250,Jaipur,Rajasthan
TH_483,BR_6,Wave Cinemas,Ajmer 271,Ajmer,Rajasthan
TH_484,BR_3,INOX,Jalandhar 6,Jalandhar,Punjab
TH_485,BR_6,Wave Cinemas,Ludhiana 96,Ludhiana,Punjab
TH_486,BR_2,Cinepolis,Salem 83,Salem,Tamil Nadu
TH_487,BR_4,Miraj Cinemas,Ahmedabad 458,Ahmedabad,Gujarat
TH_488,BR_4,Miraj Cinemas,Agra 235,Agra,Uttar Pradesh
TH_489,BR_6,Wave Cinemas,Nagpur 361,Nagpur,Maharashtra
TH_490,BR_1,Carnival Cinemas,Vadodara 428,Vadodara,Gujarat
TH_491,BR_5,PVR Cinemas,Asansol 142,Asansol,West Bengal
TH_492,BR_1,Carnival Cinemas,Bhavnagar 120,Bhavnagar,Gujarat
TH_493,BR_6,Wave Cinemas,Mumbai 398,Mumbai,Maharashtra
TH_494,BR_4,Miraj Cinemas,Patiala 4,Patiala,Punjab
TH_495,BR_3,INOX,Varanasi 94,Varanasi,Uttar Pradesh
TH_496,BR_2,Cinepolis,Jalandhar 77,Jalandhar,Punjab
TH_497,BR_3,INOX,Mangalore 405,Mangalore,Karnataka
TH_498,BR_1,Carnival Cinemas,Vadodara 219,Vadodara,Gujarat
TH_499,BR_1,Carnival Cinemas,Ahmedabad 142,Ahmedabad,Gujarat
TH_500,BR_4,Miraj Cinemas,Ludhiana 105,Ludhiana,Punjab
TH_501,BR_5,PVR Cinemas,Hubli 12,Hubli,Karnataka
TH_502,BR_1,Carnival Cinemas,Bangalore 139,Bangalore,Karnataka
TH_503,BR_2,Cinepolis,Meerut 96,Meerut,Uttar Pradesh
TH_504,BR_6,Wave Cinemas,Agra 248,Agra,Uttar Pradesh
TH_505,BR_2,Cinepolis,Siliguri 315,Siliguri,West Bengal
TH_506,BR_3,INOX,Muzaffarpur 25,Muzaffarpur,Bihar
TH_507,BR_2,Cinepolis,Hubli 224,Hubli,Karnataka
TH_508,BR_4,Miraj Cinemas,Bhavnagar 192,Bhavnagar,Gujarat
TH_509,BR_6,Wave Cinemas,Coimbatore 480,Coimbatore,Tamil Nadu
TH_510,BR_1,Carnival Cinemas,Bhavnagar 57,Bhavnagar,Gujarat
TH_511,BR_2,Cinepolis,Coimbatore 269,Coimbatore,Tamil Nadu
TH_512,BR_4,Miraj Cinemas,Jalandhar 254,Jalandhar,Punjab
TH_513,BR_4,Miraj Cinemas,Udaipur 297,Udaipur,Rajasthan
TH_514,BR_6,Wave Cinemas,Nagpur 54,Nagpur,Maharashtra
TH_515,BR_5,PVR Cinemas,Gaya 461,Gaya,Bihar
TH_516,BR_5,PVR Cinemas,Kanpur 373,Kanpur,Uttar Pradesh
TH_517,BR_5,PVR Cinemas,Salem 379,Salem,Tamil Nadu
TH_518,BR_4,Miraj Cinemas,Surat 183,Surat,Gujarat
TH_519,BR_6,Wave Cinemas,Gwalior 38,Gwalior,Madhya Pradesh
TH_520,BR_4,Miraj Cinemas,Kolkata 371,Kolkata,West Bengal
TH_521,BR_4,Miraj Cinemas,Howrah 327,Howrah,West Bengal
TH_522,BR_2,Cinepolis,Jaipur 463,Jaipur,Rajasthan
TH_523,BR_3,INOX,Bathinda 250,Bathinda,Punjab
TH_524,BR_1,Carnival Cinemas,Bathinda 169,Bathinda,Punjab
TH_525,BR_4,Miraj Cinemas,Agra 439,Agra,Uttar Pradesh
TH_526,BR_6,Wave Cinemas,Varanasi 319,Varanasi,Uttar Pradesh
TH_527,BR_3,INOX,Mysore 352,Mysore,Karnataka
TH_528,BR_4,Miraj Cinemas,Kota 302,Kota,Rajasthan
TH_529,BR_5,PVR Cinemas,Bhavnagar 478,Bhavnagar,Gujarat
TH_530,BR_1,Carnival Cinemas,Ujjain 252,Ujjain,Madhya Pradesh
TH_531,BR_1,Carnival Cinemas,Tiruchirappalli 207,Tiruchirappalli,Tamil Nadu
TH_532,BR_5,PVR Cinemas,Jaipur 146,Jaipur,Rajasthan
TH_533,BR_1,Carnival Cinemas,Udaipur 19,Udaipur,Rajasthan
TH_534,BR_2,Cinepolis,Bangalore 349,Bangalore,Karnataka
TH_535,BR_3,INOX,Amritsar 449,Amritsar,Punjab
TH_536,BR_3,INOX,Mysore 53,Mysore,Karnataka
TH_537,BR_6,Wave Cinemas,Durgapur 134,Durgapur,West Bengal
TH_538,BR_2,Cinepolis,Hubli 63,Hubli,Karnataka
TH_539,BR_6,Wave Cinemas,Pune 168,Pune,Maharashtra
TH_540,BR_2,Cinepolis,Kota 176,Kota,Rajasthan
TH_541,BR_3,INOX,Amritsar 409,Amritsar,Punjab
TH_542,BR_5,PVR Cinemas,Thane 303,Thane,Maharashtra
TH_543,BR_1,Carnival Cinemas,Purnia 379,Purnia,Bihar
TH_544,BR_2,Cinepolis,Ahmedabad 55,Ahmedabad,Gujarat
TH_545,BR_3,INOX,Ajmer 486,Ajmer,Rajasthan
TH_546,BR_6,Wave Cinemas,Varanasi 96,Varanasi,Uttar Pradesh
TH_547,BR_1,Carnival Cinemas,Kota 433,Kota,Rajasthan
TH_548,BR_6,Wave Cinemas,Patiala 310,Patiala,Punjab
TH_549,BR_4,Miraj Cinemas,Mysore 207,Mysore,Karnataka
TH_550,BR_2,Cinepolis,Hubli 96,Hubli,Karnataka
TH_551,BR_3,INOX,Patiala 72,Patiala,Punjab
TH_552,BR_3,INOX,Coimbatore 404,Coimbatore,Tamil Nadu
TH_553,BR_3,INOX,Meerut 159,Meerut,Uttar Pradesh
TH_554,BR_2,Cinepolis,Jabalpur 447,Jabalpur,Madhya Pradesh
TH_555,BR_5,PVR Cinemas,Muzaffarpur 234,Muzaffarpur,Bihar
TH_556,BR_4,Miraj Cinemas,Udaipur 403,Udaipur,Rajasthan
TH_557,BR_5,PVR Cinemas,Bangalore 70,Bangalore,Karnataka
TH_558,BR_1,Carnival Cinemas,Lucknow 495,Lucknow,Uttar Pradesh
TH_559,BR_1,Carnival Cinemas,Tiruchirappalli 447,Tiruchirappalli,Tamil Nadu
TH_560,BR_3,INOX,Asansol 433,Asansol,West Bengal
TH_561,BR_6,Wave Cinemas,Tiruchirappalli 4,Tiruchirappalli,Tamil Nadu
TH_562,BR_6,Wave Cinemas,Indore 178,Indore,Madhya Pradesh
TH_563,BR_4,Miraj Cinemas,Patna 161,Patna,Bihar
TH_564,BR_4,Miraj Cinemas,Purnia 102,Purnia,Bihar
TH_565,BR_1,Carnival Cinemas,Bhagalpur 238,Bhagalpur,Bihar
TH_566,BR_1,Carnival Cinemas,Muzaffarpur 159,Muzaffarpur,Bihar
TH_567,BR_4,Miraj Cinemas,Ludhiana 316,Ludhiana,Punjab
TH_568,BR_3,INOX,Siliguri 358,Siliguri,West Bengal
TH_569,BR_5,PVR Cinemas,Mumbai 104,Mumbai,Maharashtra
TH_570,BR_6,Wave Cinemas,Howrah 161,Howrah,West Bengal
TH_571,BR_2,Cinepolis,Muzaffarpur 364,Muzaffarpur,Bihar
TH_572,BR_5,PVR Cinemas,Madurai 304,Madurai,Tamil Nadu
TH_573,BR_1,Carnival Cinemas,Madurai 233,Madurai,Tamil Nadu
TH_574,BR_4,Miraj Cinemas,Durgapur 90,Durgapur,West Bengal
TH_575,BR_2,Cinepolis,Udaipur 8,Udaipur,Rajasthan
TH_576,BR_6,Wave Cinemas,Kanpur 357,Kanpur,Uttar Pradesh
TH_577,BR_5,PVR Cinemas,Indore 277,Indore,Madhya Pradesh
TH_578,BR_4,Miraj Cinemas,Mysore 114,Mysore,Karnataka
TH_579,BR_5,PVR Cinemas,Nagpur 407,Nagpur,Maharashtra
TH_580,BR_3,INOX,Varanasi 274,Varanasi,Uttar Pradesh
TH_581,BR_3,INOX,Mumbai 445,Mumbai,Maharashtra
TH_582,BR_5,PVR Cinemas,Ajmer 183,Ajmer,Rajasthan
TH_583,BR_2,Cinepolis,Kota 49,Kota,Rajasthan
TH_584,BR_2,Cinepolis,Pune 371,Pune,Maharashtra
TH_585,BR_3,INOX,Bhavnagar 423,Bhavnagar,Gujarat
TH_586,BR_2,Cinepolis,Patiala 465,Patiala,Punjab
TH_587,BR_6,Wave Cinemas,Mangalore 323,Mangalore,Karnataka
TH_588,BR_3,INOX,Vadodara 467,Vadodara,Gujarat
TH_589,BR_4,Miraj Cinemas,Bhagalpur 206,Bhagalpur,Bihar
TH_590,BR_3,INOX,Jabalpur 257,Jabalpur,Madhya Pradesh
TH_591,BR_4,Miraj Cinemas,Gaya 460,Gaya,Bihar
TH_592,BR_2,Cinepolis,Purnia 448,Purnia,Bihar
TH_593,BR_1,Carnival Cinemas,Mumbai 304,Mumbai,Maharashtra
TH_594,BR_5,PVR Cinemas,Ajmer 75,Ajmer,Rajasthan
TH_595,BR_1,Carnival Cinemas,Salem 263,Salem,Tamil Nadu
TH_596,BR_1,Carnival Cinemas,Gwalior 128,Gwalior,Madhya Pradesh
TH_597,BR_3,INOX,Madurai 190,Madurai,Tamil Nadu
TH_598,BR_6,Wave Cinemas,Kanpur 30,Kanpur,Uttar Pradesh
TH_599,BR_6,Wave Cinemas,Surat 253,Surat,Gujarat
TH_600,BR_3,INOX,Muzaffarpur 375,Muzaffarpur,Bihar
TH_601,BR_6,Wave Cinemas,Mangalore 487,Mangalore,Karnataka
TH_602,BR_4,Miraj Cinemas,Patna 191,Patna,Bihar
TH_603,BR_3,INOX,Mangalore 395,Mangalore,Karnataka
TH_604,BR_1,Carnival Cinemas,Bathinda 415,Bathinda,Punjab
TH_605,BR_4,Miraj Cinemas,Jodhpur 1,Jodhpur,Rajasthan
TH_606,BR_1,Carnival Cinemas,Varanasi 38,Varanasi,Uttar Pradesh
TH_607,BR_6,Wave Cinemas,Bhopal 141,Bhopal,Madhya Pradesh
TH_608,BR_6,Wave Cinemas,Amritsar 393,Amritsar,Punjab
TH_609,BR_4,Miraj Cinemas,Madurai 484,Madurai,Tamil Nadu
TH_610,BR_5,PVR Cinemas,Howrah 278,Howrah,West Bengal
TH_611,BR_3,INOX,Indore 272,Indore,Madhya Pradesh
TH_612,BR_6,Wave Cinemas,Coimbatore 249,Coimbatore,Tamil Nadu
TH_613,BR_1,Carnival Cinemas,Howrah 202,Howrah,West Bengal
TH_614,BR_2,Cinepolis,Kota 458,Kota,Rajasthan
TH_615,BR_2,Cinepolis,Nagpur 227,Nagpur,Maharashtra
TH_616,BR_4,Miraj Cinemas,Patna 225,Patna,Bihar
TH_617,BR_4,Miraj Cinemas,Patna 94,Patna,Bihar
TH_618,BR_6,Wave Cinemas,Varanasi 31,Varanasi,Uttar Pradesh
TH_619,BR_4,Miraj Cinemas,Jalandhar 362,Jalandhar,Punjab
TH_620,BR_1,Carnival Cinemas,Madurai 193,Madurai,Tamil Nadu
TH_621,BR_4,Miraj Cinemas,Nagpur 485,Nagpur,Maharashtra
TH_622,BR_4,Miraj Cinemas,Bathinda 230,Bathinda,Punjab
TH_623,BR_3,INOX,Varanasi 292,Varanasi,Uttar Pradesh
TH_624,BR_4,Miraj Cinemas,Ludhiana 138,Ludhiana,Punjab
TH_625,BR_2,Cinepolis,Nashik 30,Nashik,Maharashtra
TH_626,BR_3,INOX,Nagpur 474,Nagpur,Maharashtra
TH_627,BR_1,Carnival Cinemas,Bhagalpur 212,Bhagalpur,Bihar
TH_628,BR_5,PVR Cinemas,Meerut 89,Meerut,Uttar Pradesh
TH_629,BR_5,PVR Cinemas,Mumbai 308,Mumbai,Maharashtra
TH_630,BR_4,Miraj Cinemas,Agra 110,Agra,Uttar Pradesh
TH_631,BR_4,Miraj Cinemas,Muzaffarpur 384,Muzaffarpur,Bihar
TH_632,BR_2,Cinepolis,Udaipur 385,Udaipur,Rajasthan
TH_633,BR_2,Cinepolis,Salem 35,Salem,Tamil Nadu
TH_634,BR_1,Carnival Cinemas,Lucknow 374,Lucknow,Uttar Pradesh
TH_635,BR_5,PVR Cinemas,Kolkata 40,Kolkata,West Bengal
TH_636,BR_2,Cinepolis,Bangalore 44,Bangalore,Karnataka
TH_637,BR_3,INOX,Asansol 157,Asansol,West Bengal
TH_638,BR_4,Miraj Cinemas,Agra 382,Agra,Uttar Pradesh
TH_639,BR_6,Wave Cinemas,Meerut 380,Meerut,Uttar Pradesh
TH_640,BR_4,Miraj Cinemas,Coimbatore 104,Coimbatore,Tamil Nadu
TH_641,BR_1,Carnival Cinemas,Bhavnagar 489,Bhavnagar,Gujarat
TH_642,BR_6,Wave Cinemas,Vadodara 35,Vadodara,Gujarat
TH_643,BR_1,Carnival Cinemas,Patiala 273,Patiala,Punjab
TH_644,BR_5,PVR Cinemas,Thane 80,Thane,Maharashtra
TH_645,BR_4,Miraj Cinemas,Kanpur 485,Kanpur,Uttar Pradesh
TH_646,BR_4,Miraj Cinemas,Kota 317,Kota,Rajasthan
TH_647,BR_1,Carnival Cinemas,Madurai 231,Madurai,Tamil Nadu
TH_648,BR_6,Wave Cinemas,Nashik 138,Nashik,Maharashtra
TH_649,BR_1,Carnival Cinemas,Ludhiana 238,Ludhiana,Punjab
TH_650,BR_3,INOX,Jodhpur 327,Jodhpur,Rajasthan
TH_651,BR_4,Miraj Cinemas,Patiala 26,Patiala,Punjab
TH_652,BR_1,Carnival Cinemas,Madurai 154,Madurai,Tamil Nadu
TH_653,BR_1,Carnival Cinemas,Tiruchirappalli 299,Tiruchirappalli,Tamil Nadu
TH_654,BR_3,INOX,Jabalpur 45,Jabalpur,Madhya Pradesh
TH_655,BR_1,Carnival Cinemas,Gwalior 431,Gwalior,Madhya Pradesh
TH_656,BR_1,Carnival Cinemas,Lucknow 24,Lucknow,Uttar Pradesh
TH_657,BR_3,INOX,Purnia 473,Purnia,Bihar
TH_658,BR_3,INOX,Bangalore 273,Bangalore,Karnataka
TH_659,BR_4,Miraj Cinemas,Patiala 303,Patiala,Punjab
TH_660,BR_6,Wave Cinemas,Jabalpur 229,Jabalpur,Madhya Pradesh
TH_661,BR_1,Carnival Cinemas,Udaipur 4,Udaipur,Rajasthan
TH_662,BR_3,INOX,Varanasi 470,Varanasi,Uttar Pradesh
TH_663,BR_5,PVR Cinemas,Meerut 285,Meerut,Uttar Pradesh
TH_664,BR_1,Carnival Cinemas,Ahmedabad 276,Ahmedabad,Gujarat
TH_665,BR_2,Cinepolis,Nagpur 10,Nagpur,Maharashtra
TH_666,BR_5,PVR Cinemas,Surat 15,Surat,Gujarat
TH_667,BR_5,PVR Cinemas,Meerut 149,Meerut,Uttar Pradesh
TH_668,BR_6,Wave Cinemas,Amritsar 146,Amritsar,Punjab
TH_669,BR_5,PVR Cinemas,Ludhiana 447,Ludhiana,Punjab
TH_670,BR_5,PVR Cinemas,Bangalore 111,Bangalore,Karnataka
TH_671,BR_6,Wave Cinemas,Chennai 358,Chennai,Tamil Nadu
TH_672,BR_1,Carnival Cinemas,Bangalore 480,Bangalore,Karnataka
TH_673,BR_1,Carnival Cinemas,Lucknow 350,Lucknow,Uttar Pradesh
TH_674,BR_4,Miraj Cinemas,Madurai 206,Madurai,Tamil Nadu
TH_675,BR_6,Wave Cinemas,Belgaum 341,Belgaum,Karnataka
TH_676,BR_2,Cinepolis,Ajmer 298,Ajmer,Rajasthan
TH_677,BR_6,Wave Cinemas,Udaipur 82,Udaipur,Rajasthan
TH_678,BR_4,Miraj Cinemas,Tiruchirappalli 116,Tiruchirappalli,Tamil Nadu
TH_679,BR_6,Wave Cinemas,Ujjain 438,Ujjain,Madhya Pradesh
TH_680,BR_6,Wave Cinemas,Lucknow 278,Lucknow,Uttar Pradesh
TH_681,BR_1,Carnival Cinemas,Gaya 164,Gaya,Bihar
TH_682,BR_3,INOX,Thane 332,Thane,Maharashtra
TH_683,BR_3,INOX,Chennai 126,Chennai,Tamil Nadu
TH_684,BR_6,Wave Cinemas,Indore 271,Indore,Madhya Pradesh
TH_685,BR_3,INOX,Indore 336,Indore,Madhya Pradesh
TH_686,BR_1,Carnival Cinemas,Jodhpur 162,Jodhpur,Rajasthan
TH_687,BR_5,PVR Cinemas,Bhopal 306,Bhopal,Madhya Pradesh
TH_688,BR_3,INOX,Kanpur 406,Kanpur,Uttar Pradesh
TH_689,BR_3,INOX,Hubli 72,Hubli,Karnataka
TH_690,BR_1,Carnival Cinemas,Jaipur 27,Jaipur,Rajasthan
TH_691,BR_3,INOX,Rajkot 466,Rajkot,Gujarat
TH_692,BR_2,Cinepolis,Coimbatore 136,Coimbatore,Tamil Nadu
TH_693,BR_6,Wave Cinemas,Bhagalpur 164,Bhagalpur,Bihar
TH_694,BR_3,INOX,Kanpur 357,Kanpur,Uttar Pradesh
TH_695,BR_4,Miraj Cinemas,Surat 453,Surat,Gujarat
TH_696,BR_4,Miraj Cinemas,Purnia 441,Purnia,Bihar
TH_697,BR_6,Wave Cinemas,Nashik 330,Nashik,Maharashtra
TH_698,BR_4,Miraj Cinemas,Nashik 161,Nashik,Maharashtra
TH_699,BR_4,Miraj Cinemas,Nashik 309,Nashik,Maharashtra
TH_700,BR_6,Wave Cinemas,Pune 85,Pune,Maharashtra
TH_701,BR_3,INOX,Durgapur 380,Durgapur,West Bengal
TH_702,BR_2,Cinepolis,Udaipur 261,Udaipur,Rajasthan
TH_703,BR_1,Carnival Cinemas,Chennai 283,Chennai,Tamil Nadu
TH_704,BR_5,PVR Cinemas,Rajkot 405,Rajkot,Gujarat
TH_705,BR_4,Miraj Cinemas,Vadodara 372,Vadodara,Gujarat
TH_706,BR_1,Carnival Cinemas,Nagpur 33,Nagpur,Maharashtra
TH_707,BR_2,Cinepolis,Vadodara 47,Vadodara,Gujarat
TH_708,BR_1,Carnival Cinemas,Meerut 82,Meerut,Uttar Pradesh
TH_709,BR_6,Wave Cinemas,Mangalore 175,Mangalore,Karnataka
TH_710,BR_1,Carnival Cinemas,Vadodara 161,Vadodara,Gujarat
TH_711,BR_1,Carnival Cinemas,Patiala 30,Patiala,Punjab
TH_712,BR_6,Wave Cinemas,Kolkata 494,Kolkata,West Bengal
TH_713,BR_2,Cinepolis,Varanasi 225,Varanasi,Uttar Pradesh
TH_714,BR_5,PVR Cinemas,Lucknow 425,Lucknow,Uttar Pradesh
TH_715,BR_3,INOX,Bangalore 118,Bangalore,Karnataka
