payment_id,booking_id,user_id,amount,payment_method,payment_date,status,transaction_ref
PMT_391,BK_391,US_196,440.51,Credit Card,2025-11-14 11:20:36,completed,
PMT_392,BK_392,US_5673,1658.32,Net Banking,2025-11-24 08:12:26,completed,
PMT_393,BK_393,US_3291,1886.48,Credit Card,2025-06-11 09:19:03,completed,
PMT_394,BK_394,US_5385,1335.64,Debit Card,2024-10-19 22:51:47,completed,
PMT_395,BK_395,US_1036,534.96,Wallet,2025-01-26 13:04:33,completed,
PMT_396,BK_396,US_2298,1422.08,UPI,2025-11-08 08:07:48,completed,
PMT_397,BK_397,US_124,936.16,Net Banking,2025-06-28 12:08:38,completed,
PMT_398,BK_398,US_8500,1590.36,UPI,2024-05-17 02:52:12,completed,
PMT_399,BK_399,US_8585,274.81,Credit Card,2024-01-13 15:51:29,completed,
PMT_400,BK_400,US_3100,1401.88,Net Banking,2024-11-01 22:50:06,completed,
PMT_402,BK_402,US_1935,904.08,Credit Card,2024-02-25 01:05:52,completed,
PMT_403,BK_403,US_8926,1258.1100000000001,Wallet,2025-01-26 05:32:44,completed,
PMT_404,BK_404,US_3788,1486.3799999999999,UPI,2025-09-08 06:42:05,completed,
PMT_405,BK_405,US_497,1412.5500000000002,Net Banking,2024-03-06 06:16:39,completed,
PMT_406,BK_406,US_3894,0.0,Wallet,2024-01-01 19:42:19,failed,
PMT_407,BK_407,US_6341,1154.07,Debit Card,2024-09-24 12:08:11,completed,
PMT_408,BK_408,US_8001,0.0,Net Banking,2025-08-02 04:53:07,failed,
PMT_409,BK_409,US_1246,525.12,UPI,2025-04-20 18:27:05,completed,
PMT_410,BK_410,US_3055,344.5,Credit Card,2024-01-16 12:30:33,completed,
PMT_411,BK_411,US_2689,311.12,Credit Card,2025-04-20 18:04:12,completed,
PMT_413,BK_413,US_5743,813.96,UPI,2025-01-30 04:58:56,completed,
PMT_414,BK_414,US_3003,1439.08,Debit Card,2024-05-07 22:17:06,completed,
PMT_415,BK_415,US_9426,446.18,Debit Card,2025-08-24 02:36:22,completed,
PMT_416,BK_416,US_450,0.0,Debit Card,2024-03-18 09:10:50,refunded,
PMT_417,BK_417,US_5371,878.76,Wallet,2024-06-21 07:04:06,completed,
PMT_418,BK_418,US_6458,814.08,Wallet,2025-10-02 13:09:42,completed,
PMT_419,BK_419,US_2127,0.0,Wallet,2024-01-11 00:44:41,failed,
PMT_420,BK_420,US_3270,209.26,Net Banking,2024-03-28 11:37:25,completed,
PMT_421,BK_421,US_7135,737.78,Wallet,2025-10-21 03:14:40,completed,
PMT_422,BK_422,US_7535,539.13,Credit Card,2025-10-02 22:42:31,completed,
PMT_423,BK_423,US_9740,1470.84,Wallet,2024-04-13 19:04:03,completed,
PMT_424,BK_424,US_8935,587.24,Credit Card,2024-06-01 03:53:45,completed,
PMT_425,BK_425,US_7380,737.96,UPI,2025-09-26 20:59:29,completed,
PMT_426,BK_426,US_7735,0.0,Wallet,2024-06-28 14:58:13,refunded,
PMT_427,BK_427,US_1848,260.53,Debit Card,2024-11-16 14:20:37,completed,
PMT_428,BK_428,US_288,487.83000000000004,Wallet,2024-10-06 22:43:47,completed,
PMT_429,BK_429,US_7502,253.29,Debit Card,2025-09-10 18:40:42,completed,
PMT_430,BK_430,US_2917,0.0,Wallet,2025-08-04 21:14:48,failed,
PMT_431,BK_431,US_9426,346.62,Net Banking,2024-06-15 17:15:08,completed,
PMT_432,BK_432,US_9823,1431.8,Wallet,2025-10-01 00:29:22,completed,
PMT_433,BK_433,US_7635,1307.04,Net Banking,2024-03-18 07:07:08,completed,
PMT_434,BK_434,US_8126,452.69,Net Banking,2024-06-08 15:45:52,completed,
PMT_435,BK_435,US_7548,331.46,Credit Card,2024-09-16 09:29:59,completed,
PMT_436,BK_436,US_532,419.95,Debit Card,2024-06-30 08:12:50,completed,
PMT_438,BK_438,US_8101,609.24,Credit Card,2024-03-16 08:09:10,completed,
PMT_439,BK_439,US_8549,1927.44,Net Banking,2024-11-28 23:32:49,completed,
PMT_441,BK_441,US_1481,687.98,UPI,2025-10-17 03:52:16,completed,
PMT_442,BK_442,US_7697,0.0,Wallet,2024-02-06 07:40:59,refunded,
PMT_443,BK_443,US_117,976.4100000000001,UPI,2025-03-17 20:10:31,completed,
PMT_444,BK_444,US_7651,417.0,UPI,2025-02-24 15:24:28,completed,
PMT_445,BK_445,US_871,0.0,Debit Card,2024-07-12 03:52:54,failed,
PMT_448,BK_448,US_7293,329.34,Debit Card,2025-01-22 04:50:31,completed,
PMT_450,BK_450,US_2991,0.0,Debit Card,2024-10-18 14:23:03,failed,
PMT_451,BK_451,US_9460,469.68,Debit Card,2025-09-10 11:50:31,completed,
PMT_455,BK_455,US_9841,874.76,Wallet,2025-10-21 17:34:05,completed,
PMT_456,BK_456,US_5711,757.44,UPI,2025-08-18 00:06:55,completed,
PMT_457,BK_457,US_2762,1453.76,Net Banking,2024-12-06 00:12:33,completed,
PMT_458,BK_458,US_8093,323.18,Net Banking,2025-09-29 18:54:18,completed,
PMT_459,BK_459,US_7907,0.0,Debit Card,2025-02-22 15:25:18,failed,
PMT_460,BK_460,US_671,1373.8,Debit Card,2025-10-30 02:50:06,completed,
PMT_462,BK_462,US_629,607.14,Wallet,2024-05-14 02:31:20,completed,
PMT_463,BK_463,US_3339,670.38,Wallet,2025-08-19 13:18:44,completed,
PMT_464,BK_464,US_9960,408.85,UPI,2025-05-25 02:00:35,completed,
PMT_466,BK_466,US_4273,975.81,Credit Card,2025-07-19 00:12:58,completed,
PMT_467,BK_467,US_1714,0.0,Credit Card,2025-05-04 08:53:33,failed,
PMT_468,BK_468,US_8212,431.51,Credit Card,2025-03-10 05:44:02,completed,
PMT_469,BK_469,US_7746,584.64,Wallet,2025-05-23 04:53:39,completed,
PMT_470,BK_470,US_3368,616.96,UPI,2024-03-22 08:54:59,completed,
PMT_471,BK_471,US_9049,0.0,Net Banking,2024-07-10 14:38:12,refunded,
PMT_472,BK_472,US_4032,0.0,Net Banking,2025-02-11 00:28:31,refunded,
PMT_473,BK_473,US_5621,0.0,UPI,2024-07-10 00:35:50,failed,
PMT_475,BK_475,US_735,931.82,Wallet,2024-09-18 22:00:36,completed,
PMT_476,BK_476,US_3638,412.65,Debit Card,2025-05-30 02:52:35,completed,
PMT_478,BK_478,US_9007,275.14,UPI,2024-10-15 09:42:56,completed,
PMT_479,BK_479,US_8964,671.8,Debit Card,2024-08-09 08:40:26,completed,
PMT_480,BK_480,US_2525,277.97,Credit Card,2025-08-26 18:41:56,completed,
PMT_481,BK_481,US_2733,1408.6200000000001,UPI,2025-04-25 10:05:20,completed,
PMT_482,BK_482,US_2035,1141.77,Credit Card,2025-12-08 20:09:55,completed,
PMT_483,BK_483,US_818,0.0,Wallet,2024-11-04 12:54:09,failed,
PMT_484,BK_484,US_4921,583.62,Wallet,2025-08-02 20:04:56,completed,
PMT_486,BK_486,US_4350,833.4,Wallet,2024-02-17 19:13:37,completed,
PMT_487,BK_487,US_1289,1090.08,Credit Card,2024-06-03 02:33:34,completed,
PMT_489,BK_489,US_9134,1043.24,Debit Card,2025-11-10 16:40:42,completed,
PMT_490,BK_490,US_3699,980.68,Net Banking,2024-12-31 20:40:44,completed,
PMT_492,BK_492,US_4418,282.87,Credit Card,2025-08-19 05:59:56,completed,
PMT_493,BK_493,US_3036,1406.73,Wallet,2024-08-24 15:29:39,completed,
PMT_494,BK_494,US_6051,870.64,Wallet,2024-04-19 04:03:31,completed,
PMT_495,BK_495,US_9713,1316.56,Debit Card,2024-04-15 17:15:28,completed,
PMT_496,BK_496,US_4118,935.5,Net Banking,2025-03-05 12:02:45,completed,
PMT_497,BK_497,US_2778,543.46,Debit Card,2024-12-02 13:16:34,completed,
PMT_498,BK_498,US_184,1249.56,Credit Card,2025-07-01 04:55:34,completed,
PMT_500,BK_500,US_741,420.44,Debit Card,2025-06-23 10:31:18,completed,
PMT_501,BK_501,US_3797,0.0,UPI,2025-09-18 10:32:42,failed,
PMT_502,BK_502,US_7230,271.89,Credit Card,2024-02-02 07:17:20,completed,
PMT_503,BK_503,US_4214,542.72,Wallet,2025-01-14 06:56:38,completed,
PMT_504,BK_504,US_5312,1130.24,Wallet,2024-04-06 15:25:24,completed,
PMT_505,BK_505,US_2618,534.52,Credit Card,2024-03-23 22:16:34,completed,
PMT_506,BK_506,US_7948,566.76,Net Banking,2024-12-17 13:03:23,completed,
PMT_508,BK_508,US_8883,1508.96,Debit Card,2025-11-27 13:36:35,completed,
PMT_509,BK_509,US_4215,849.88,Debit Card,2025-01-11 19:40:20,completed,
PMT_510,BK_510,US_565,596.49,Wallet,2024-09-03 11:23:46,completed,
PMT_511,BK_511,US_2365,347.54,Wallet,2025-11-28 04:43:41,completed,
PMT_512,BK_512,US_6115,730.88,Net Banking,2024-10-10 11:00:22,completed,
PMT_513,BK_513,US_7214,362.1,Debit Card,2024-09-05 21:47:58,completed,
PMT_514,BK_514,US_1172,816.72,Debit Card,2024-07-19 14:48:25,completed,
PMT_517,BK_517,US_3551,0.0,Wallet,2025-12-21 03:23:14,failed,
PMT_518,BK_518,US_5408,1477.5,Wallet,2025-08-25 17:21:45,completed,
PMT_519,BK_519,US_1945,1041.33,UPI,2025-06-14 06:32:05,completed,
PMT_520,BK_520,US_8564,1196.6,Debit Card,2025-06-12 04:28:14,completed,
PMT_521,BK_521,US_6019,995.88,UPI,2025-05-29 17:13:02,completed,
PMT_522,BK_522,US_4607,0.0,Debit Card,2025-05-07 08:38:27,failed,
PMT_524,BK_524,US_1589,151.01,UPI,2024-10-28 16:10:05,completed,
PMT_525,BK_525,US_5273,309.92,Credit Card,2024-01-06 14:29:58,completed,
PMT_526,BK_526,US_9245,1362.44,UPI,2024-09-25 20:54:23,completed,
PMT_527,BK_527,US_4556,0.0,Debit Card,2025-08-13 21:19:05,failed,
PMT_528,BK_528,US_6646,204.28,Credit Card,2025-12-08 19:22:11,completed,
PMT_529,BK_529,US_7334,499.34,Debit Card,2024-09-19 20:58:22,completed,
PMT_530,BK_530,US_5903,0.0,Credit Card,2024-09-07 23:11:18,failed,
PMT_531,BK_531,US_4846,1132.29,Debit Card,2024-08-26 06:46:18,completed,
PMT_532,BK_532,US_832,423.97,Wallet,2025-08-03 13:42:32,completed,
PMT_533,BK_533,US_3629,399.06,UPI,2024-04-02 04:51:25,completed,
PMT_534,BK_534,US_3511,668.8,Credit Card,2025-07-12 13:12:30,completed,
PMT_535,BK_535,US_8193,1797.28,UPI,2025-08-04 17:42:08,completed,
PMT_536,BK_536,US_1953,1974.68,UPI,2024-09-06 13:28:31,completed,
PMT_537,BK_537,US_6643,615.6899999999999,Net Banking,2024-04-11 07:45:26,completed,
PMT_538,BK_538,US_5409,1132.1399999999999,UPI,2024-04-11 07:51:13,completed,
PMT_539,BK_539,US_7675,360.62,UPI,2024-07-30 22:09:36,completed,
PMT_540,BK_540,US_990,388.97,Credit Card,2024-03-08 08:37:06,completed,
PMT_542,BK_542,US_7471,269.15,Debit Card,2024-12-10 09:05:03,completed,
PMT_543,BK_543,US_2741,1680.4,Credit Card,2025-09-28 17:01:40,completed,
PMT_544,BK_544,US_990,421.67,Credit Card,2024-03-18 09:15:04,completed,
PMT_545,BK_545,US_5577,370.6,UPI,2024-10-28 10:56:12,completed,
PMT_546,BK_546,US_2612,376.75,Net Banking,2025-02-28 16:38:41,completed,
PMT_548,BK_548,US_1099,459.72,UPI,2025-08-01 12:29:46,completed,
PMT_549,BK_549,US_1456,1096.36,Debit Card,2024-06-03 05:44:28,completed,
PMT_551,BK_551,US_504,333.62,Net Banking,2025-06-25 12:44:41,completed,
PMT_552,BK_552,US_1430,880.76,Debit Card,2024-12-20 20:04:45,completed,
PMT_553,BK_553,US_2218,0.0,Wallet,2025-11-13 05:04:13,refunded,
PMT_554,BK_554,US_1536,763.3499999999999,UPI,2025-11-09 21:35:10,completed,
PMT_558,BK_558,US_344,924.84,Net Banking,2025-06-21 02:01:41,completed,
PMT_559,BK_559,US_6303,1462.77,Net Banking,2025-01-15 13:26:50,completed,
PMT_560,BK_560,US_2667,0.0,Debit Card,2024-07-01 04:53:13,failed,
PMT_561,BK_561,US_8156,0.0,UPI,2025-11-13 19:15:26,failed,
PMT_562,BK_562,US_4514,0.0,UPI,2025-03-20 23:03:33,failed,
PMT_563,BK_563,US_6510,1155.15,UPI,2024-09-04 10:51:26,completed,
PMT_564,BK_564,US_4145,538.46,Net Banking,2024-07-11 18:11:50,completed,
PMT_565,BK_565,US_7987,1161.84,Credit Card,2024-01-14 10:50:24,completed,
PMT_566,BK_566,US_3918,781.3499999999999,Debit Card,2024-06-10 07:20:21,completed,
PMT_568,BK_568,US_4958,1098.36,Net Banking,2024-10-27 02:52:21,completed,
PMT_569,BK_569,US_4050,1048.8600000000001,Debit Card,2025-06-22 09:57:19,completed,
PMT_570,BK_570,US_1621,659.04,Credit Card,2025-08-15 10:23:05,completed,
PMT_571,BK_571,US_8152,928.44,UPI,2025-02-14 15:38:57,completed,
PMT_572,BK_572,US_9392,442.62,Wallet,2024-05-15 10:42:07,completed,
PMT_573,BK_573,US_566,0.0,UPI,2024-04-07 17:51:09,failed,
PMT_574,BK_574,US_706,558.04,Net Banking,2024-06-28 16:04:55,completed,
PMT_575,BK_575,US_4797,0.0,UPI,2024-01-05 17:47:52,failed,
PMT_577,BK_577,US_1948,290.77,Net Banking,2025-12-13 15:40:28,completed,
PMT_578,BK_578,US_3555,0.0,Wallet,2024-04-21 20:11:38,failed,
PMT_580,BK_580,US_4375,0.0,Wallet,2024-10-30 15:25:50,failed,
PMT_581,BK_581,US_6792,1684.32,UPI,2024-03-06 14:22:18,completed,
PMT_582,BK_582,US_7755,1805.08,UPI,2024-07-23 15:52:46,completed,
PMT_583,BK_583,US_4251,808.96,Debit Card,2024-08-18 13:32:23,completed,
PMT_584,BK_584,US_6464,867.46,Wallet,2025-06-26 17:59:37,completed,
PMT_585,BK_585,US_2121,626.16,UPI,2024-01-07 21:40:08,completed,
PMT_586,BK_586,US_1763,1071.92,Net Banking,2025-03-27 03:42:38,completed,
PMT_587,BK_587,US_8515,339.74,Credit Card,2024-05-12 14:52:01,completed,
PMT_588,BK_588,US_9607,0.0,UPI,2024-08-27 05:00:25,failed,
PMT_589,BK_589,US_1936,347.49,Credit Card,2024-11-29 02:43:34,completed,
PMT_590,BK_590,US_6333,0.0,Debit Card,2024-02-09 12:49:45,refunded,
PMT_591,BK_591,US_8037,875.44,Debit Card,2024-12-06 19:35:21,completed,
PMT_593,BK_593,US_8489,954.0899999999999,Credit Card,2025-07-08 16:08:54,completed,
PMT_594,BK_594,US_1088,1478.44,Wallet,2024-11-14 08:12:39,completed,
PMT_595,BK_595,US_2808,765.9300000000001,UPI,2024-09-13 05:46:08,completed,
PMT_596,BK_596,US_635,1253.3700000000001,Debit Card,2025-11-24 08:06:55,completed,
PMT_597,BK_597,US_3211,646.0,Debit Card,2025-01-23 11:18:34,completed,
PMT_598,BK_598,US_8826,643.26,UPI,2025-08-15 04:22:25,completed,
PMT_599,BK_599,US_1024,726.18,Net Banking,2025-07-09 14:45:15,completed,
PMT_600,BK_600,US_4997,1106.67,Credit Card,2024-03-04 06:02:54,completed,
PMT_602,BK_602,US_1720,337.63,Wallet,2024-04-02 15:48:39,completed,
PMT_603,BK_603,US_7989,1437.33,Wallet,2025-07-23 15:49:00,completed,
PMT_605,BK_605,US_1417,417.33,Debit Card,2024-03-09 19:52:50,completed,
PMT_606,BK_606,US_5056,1365.03,Wallet,2024-09-05 01:02:47,completed,
PMT_608,BK_608,US_1713,1486.8600000000001,Credit Card,2025-11-20 21:03:12,completed,
PMT_609,BK_609,US_83,0.0,Net Banking,2024-08-13 10:23:05,refunded,
PMT_610,BK_610,US_2564,360.62,Wallet,2024-06-10 17:01:29,completed,
PMT_611,BK_611,US_8724,1941.88,Credit Card,2025-04-22 12:49:23,completed,
PMT_612,BK_612,US_1231,616.06,Wallet,2024-07-09 14:04:37,completed,
PMT_613,BK_613,US_6776,1824.8,Credit Card,2024-01-21 08:18:43,completed,
PMT_614,BK_614,US_2325,378.86,Debit Card,2025-01-08 12:50:20,completed,
PMT_616,BK_616,US_4878,456.0,Debit Card,2024-05-22 18:27:26,completed,
PMT_617,BK_617,US_7475,0.0,Net Banking,2024-01-02 22:04:55,refunded,
PMT_618,BK_618,US_3347,737.38,Wallet,2025-04-13 16:46:54,completed,
PMT_619,BK_619,US_4495,347.98,UPI,2025-02-21 02:19:33,completed,
PMT_620,BK_620,US_1420,667.12,Wallet,2024-12-16 14:43:08,completed,
PMT_621,BK_621,US_6756,1358.25,Debit Card,2025-02-04 09:50:57,completed,
PMT_624,BK_624,US_9772,951.2,UPI,2025-08-23 16:16:35,completed,
PMT_626,BK_626,US_5276,773.52,Credit Card,2025-03-30 01:45:28,completed,
PMT_627,BK_627,US_6956,448.91,Debit Card,2024-07-26 01:16:52,completed,
PMT_628,BK_628,US_6224,0.0,UPI,2025-01-09 21:25:50,failed,
PMT_629,BK_629,US_4393,1020.0,Wallet,2025-07-20 01:17:13,completed,
PMT_631,BK_631,US_4734,0.0,Wallet,2025-12-25 18:50:47,failed,
PMT_632,BK_632,US_7972,824.4300000000001,Net Banking,2025-09-25 21:47:24,completed,
PMT_633,BK_633,US_6899,0.0,Debit Card,2024-09-29 08:39:33,failed,
PMT_634,BK_634,US_7773,658.95,Net Banking,2024-04-22 10:56:49,completed,
PMT_635,BK_635,US_4325,682.8,Wallet,2024-10-21 06:28:03,completed,
PMT_636,BK_636,US_6286,642.02,Debit Card,2025-10-21 02:07:36,completed,
PMT_637,BK_637,US_7274,1053.9,Net Banking,2025-01-16 03:56:51,completed,
PMT_639,BK_639,US_6632,524.86,Net Banking,2025-10-24 19:11:22,completed,
PMT_640,BK_640,US_807,0.0,Wallet,2024-08-08 17:33:08,refunded,
PMT_641,BK_641,US_8748,1832.44,Credit Card,2024-05-03 14:54:47,completed,
PMT_642,BK_642,US_3961,365.68,Credit Card,2025-04-09 14:27:25,completed,
PMT_643,BK_643,US_6998,758.04,Credit Card,2025-12-13 09:54:27,completed,
PMT_644,BK_644,US_6268,885.16,UPI,2025-06-25 15:17:04,completed,
PMT_645,BK_645,US_2800,0.0,Net Banking,2025-10-02 06:22:31,failed,
PMT_646,BK_646,US_8277,312.9,UPI,2024-06-29 23:33:31,completed,
PMT_648,BK_648,US_1234,586.64,Wallet,2024-02-19 17:33:13,completed,
PMT_650,BK_650,US_6048,1450.8899999999999,Credit Card,2024-07-02 11:31:24,completed,
PMT_651,BK_651,US_5308,1287.24,Wallet,2025-03-01 16:32:37,completed,
PMT_652,BK_652,US_6628,0.0,Debit Card,2025-06-30 20:50:18,failed,
PMT_653,BK_653,US_6897,653.46,Wallet,2025-02-20 13:09:25,completed,
PMT_654,BK_654,US_9301,0.0,Wallet,2024-05-16 14:39:16,failed,
PMT_655,BK_655,US_3059,0.0,UPI,2025-05-31 22:56:04,failed,
PMT_656,BK_656,US_9063,467.11,Credit Card,2024-10-02 20:49:15,completed,
PMT_657,BK_657,US_3846,942.02,Debit Card,2024-11-17 06:51:42,completed,
PMT_659,BK_659,US_5519,914.5,Wallet,2025-01-01 15:41:12,completed,
PMT_660,BK_660,US_7900,477.48,Wallet,2024-02-29 00:30:13,completed,
PMT_661,BK_661,US_5702,787.98,Credit Card,2025-09-17 17:31:32,completed,
PMT_662,BK_662,US_3108,743.44,Debit Card,2024-01-02 16:57:30,completed,
PMT_664,BK_664,US_2746,883.1999999999999,Debit Card,2024-07-20 06:23:09,completed,
PMT_665,BK_665,US_3482,282.56,Credit Card,2024-09-23 00:27:12,completed,
PMT_666,BK_666,US_5842,704.84,Credit Card,2024-08-11 18:30:31,completed,
PMT_667,BK_667,US_9500,316.62,Debit Card,2024-06-06 07:30:52,completed,
PMT_668,BK_668,US_6995,1202.8,Credit Card,2025-01-19 15:52:16,completed,
PMT_669,BK_669,US_989,394.84,UPI,2025-07-24 04:52:36,completed,
PMT_671,BK_671,US_8276,517.92,UPI,2024-02-09 18:27:08,completed,
PMT_672,BK_672,US_6189,0.0,Debit Card,2025-11-05 18:43:09,failed,
PMT_673,BK_673,US_6870,1422.08,UPI,2025-10-15 23:14:48,completed,
PMT_674,BK_674,US_5569,982.56,UPI,2024-07-29 19:28:06,completed,
PMT_675,BK_675,US_958,1750.88,UPI,2024-11-11 11:32:54,completed,
PMT_676,BK_676,US_6405,313.32,Wallet,2025-01-10 03:48:44,completed,
PMT_677,BK_677,US_9353,0.0,Debit Card,2025-07-24 06:37:05,failed,
PMT_680,BK_680,US_9500,934.88,Credit Card,2025-03-16 18:36:13,completed,
PMT_681,BK_681,US_9514,176.24,UPI,2024-01-10 22:14:10,completed,
PMT_682,BK_682,US_3995,1361.36,Net Banking,2025-06-28 11:53:52,completed,
PMT_684,BK_684,US_5354,981.44,UPI,2025-10-28 00:32:31,completed,
PMT_686,BK_686,US_539,1613.96,Credit Card,2024-08-11 08:18:40,completed,
PMT_687,BK_687,US_1024,0.0,UPI,2025-04-28 08:37:00,refunded,
PMT_688,BK_688,US_8638,772.84,Net Banking,2024-01-09 11:23:03,completed,
PMT_689,BK_689,US_9716,1679.76,Debit Card,2024-02-26 18:04:05,completed,
PMT_690,BK_690,US_5026,1489.53,Net Banking,2025-03-09 11:57:14,completed,
PMT_691,BK_691,US_9030,397.62,Credit Card,2024-09-01 15:23:40,completed,
PMT_693,BK_693,US_3753,360.61,Net Banking,2024-02-19 22:33:01,completed,
PMT_694,BK_694,US_6540,1059.2,Wallet,2024-11-19 12:19:00,completed,
PMT_695,BK_695,US_2963,489.04,UPI,2025-07-06 07:23:10,completed,
PMT_696,BK_696,US_7729,512.1899999999999,Credit Card,2024-01-24 00:18:00,completed,
PMT_697,BK_697,US_814,756.64,Net Banking,2024-03-31 16:42:03,completed,
PMT_698,BK_698,US_9695,493.12,Net Banking,2024-11-15 15:58:10,completed,
PMT_699,BK_699,US_7557,339.95,UPI,2024-08-23 06:30:50,completed,
PMT_700,BK_700,US_1959,0.0,Wallet,2024-11-16 02:53:18,refunded,
PMT_702,BK_702,US_424,1473.84,Net Banking,2024-11-17 02:01:06,completed,
PMT_703,BK_703,US_9772,352.42,UPI,2024-02-18 02:38:36,completed,
PMT_704,BK_704,US_2983,1762.48,Wallet,2025-02-19 23:57:09,completed,
PMT_705,BK_705,US_6183,1407.75,Credit Card,2024-11-10 00:19:43,completed,
PMT_706,BK_706,US_2497,952.88,Debit Card,2024-10-30 19:08:23,completed,
PMT_707,BK_707,US_9969,0.0,Debit Card,2024-04-26 19:39:32,failed,
PMT_709,BK_709,US_5898,688.04,Net Banking,2025-11-01 05:06:56,completed,
PMT_710,BK_710,US_7736,486.01,Debit Card,2024-01-27 21:21:47,completed,
PMT_711,BK_711,US_422,318.66,Debit Card,2024-02-13 00:20:25,completed,
PMT_712,BK_712,US_6416,1589.04,Credit Card,2024-03-25 07:34:58,completed,
PMT_713,BK_713,US_3161,1189.44,Wallet,2025-11-12 11:27:23,completed,
PMT_714,BK_714,US_9035,839.8,Net Banking,2025-06-28 05:58:23,completed,
PMT_715,BK_715,US_9858,220.24,Debit Card,2024-02-27 04:00:07,completed,
PMT_716,BK_716,US_4179,742.5,Credit Card,2024-08-08 03:08:07,completed,
PMT_717,BK_717,US_2641,1589.04,Wallet,2025-04-30 04:28:21,completed,
PMT_718,BK_718,US_8883,496.37,Credit Card,2024-09-22 18:00:35,completed,
PMT_719,BK_719,US_8277,982.4,Credit Card,2025-12-29 14:26:16,completed,
PMT_720,BK_720,US_6981,597.22,UPI,2024-02-16 18:48:56,completed,
PMT_721,BK_721,US_8409,706.64,Net Banking,2024-11-05 00:51:20,completed,
PMT_722,BK_722,US_5616,485.2,Wallet,2024-03-08 00:37:15,completed,
PMT_723,BK_723,US_2379,339.98,Debit Card,2024-05-06 03:40:39,completed,
PMT_725,BK_725,US_1028,0.0,Credit Card,2024-07-02 05:27:58,failed,
PMT_726,BK_726,US_2905,964.68,Credit Card,2024-06-16 02:39:46,completed,
PMT_728,BK_728,US_4536,484.99,Net Banking,2024-08-27 21:24:26,completed,
PMT_729,BK_729,US_8733,1896.68,UPI,2025-11-11 14:03:19,completed,
PMT_730,BK_730,US_4375,980.52,UPI,2024-10-07 07:47:04,completed,
PMT_731,BK_731,US_2950,0.0,UPI,2024-09-25 18:52:15,failed,
PMT_732,BK_732,US_7125,868.17,Credit Card,2024-09-07 00:43:05,completed,
PMT_733,BK_733,US_1677,786.24,Wallet,2024-07-21 21:48:40,completed,
PMT_734,BK_734,US_378,0.0,Net Banking,2024-05-23 22:04:56,refunded,
PMT_735,BK_735,US_4530,554.26,Debit Card,2025-02-11 15:06:27,completed,
PMT_736,BK_736,US_508,595.83,Net Banking,2025-07-14 18:57:25,completed,
PMT_737,BK_737,US_5550,522.51,Net Banking,2025-02-24 02:15:46,completed,
PMT_738,BK_738,US_5709,726.14,Debit Card,2024-01-25 01:08:00,completed,
PMT_739,BK_739,US_5509,1837.0,Wallet,2025-05-29 08:56:17,completed,
PMT_740,BK_740,US_2408,1789.12,Wallet,2025-04-14 22:39:45,completed,
PMT_741,BK_741,US_3652,500.72,Credit Card,2024-09-28 15:43:49,completed,
PMT_742,BK_742,US_1137,868.76,Wallet,2024-06-06 11:57:40,completed,
PMT_744,BK_744,US_317,342.42,Net Banking,2025-03-12 04:19:52,completed,
PMT_745,BK_745,US_5728,0.0,Credit Card,2024-07-13 06:45:38,failed,
PMT_746,BK_746,US_80,997.68,UPI,2025-12-10 13:00:53,completed,
PMT_748,BK_748,US_4175,0.0,Credit Card,2024-09-09 03:26:21,refunded,
PMT_751,BK_751,US_6659,0.0,Wallet,2025-08-07 07:11:31,failed,
PMT_752,BK_752,US_4173,1067.8,Net Banking,2025-09-10 21:23:50,completed,
PMT_754,BK_754,US_9876,507.63,Credit Card,2025-06-18 06:21:04,completed,
PMT_755,BK_755,US_5196,0.0,Wallet,2024-02-14 02:55:21,failed,
PMT_756,BK_756,US_854,247.15,Wallet,2024-08-11 22:06:17,completed,
PMT_759,BK_759,US_8815,889.11,Net Banking,2024-11-10 04:51:06,completed,
PMT_760,BK_760,US_4092,1169.28,Credit Card,2025-03-09 10:18:29,completed,
PMT_762,BK_762,US_119,565.16,Credit Card,2025-01-29 05:21:07,completed,
PMT_763,BK_763,US_3542,0.0,Debit Card,2024-10-22 07:03:54,failed,
PMT_764,BK_764,US_4366,0.0,Wallet,2024-01-22 22:45:25,failed,
PMT_766,BK_766,US_8670,814.98,UPI,2025-10-28 21:12:25,completed,
PMT_768,BK_768,US_5046,355.74,Debit Card,2025-01-02 01:50:20,completed,
PMT_769,BK_769,US_8453,515.16,Credit Card,2025-01-31 07:42:20,completed,
PMT_770,BK_770,US_892,395.82,Credit Card,2024-10-16 18:37:39,completed,
PMT_771,BK_771,US_1896,778.4,UPI,2025-05-31 02:00:42,completed,
PMT_772,BK_772,US_1962,0.0,Wallet,2025-06-22 16:02:47,refunded,
PMT_773,BK_773,US_8940,975.7,Credit Card,2025-05-01 19:32:48,completed,
PMT_774,BK_774,US_5539,343.75,Debit Card,2024-08-08 13:31:45,completed,
PMT_775,BK_775,US_8857,201.81,Net Banking,2024-06-19 10:15:55,completed,
PMT_776,BK_776,US_1021,607.82,Credit Card,2024-03-20 15:59:16,completed,
PMT_777,BK_777,US_7440,929.9,Debit Card,2024-06-10 23:15:45,completed,
