seat_id,booking_id,screen_id,seat_number,seat_type,charger,status,show_id
ST_535,,SC_256,A4,Regular,True,Booked,
ST_536,BK_2606,SC_659,A17,VIP,True,Available,
ST_537,BK_3933,SC_832,E5,Premium,True,Booked,
ST_538,BK_153,SC_848,B10,Regular,True,Booked,
ST_540,BK_945,SC_668,C4,Regular,True,Booked,
ST_542,,SC_761,A1,Regular,True,Reserved,
ST_543,BK_6794,SC_590,D9,Premium,True,Booked,
ST_544,BK_5056,SC_403,E19,Premium,True,Booked,
ST_545,BK_4787,SC_617,A8,VIP,True,Reserved,
ST_546,BK_950,SC_95,D18,Premium,True,Reserved,
ST_547,BK_1393,SC_787,C13,Regular,True,Booked,
ST_549,BK_6301,SC_324,B9,Regular,True,Available,
ST_550,BK_1379,SC_414,C4,Regular,True,Reserved,
ST_551,BK_6556,SC_138,C8,Regular,True,Booked,
ST_552,BK_4327,SC_782,D9,Regular,True,Booked,
ST_553,BK_6283,SC_720,C18,Regular,True,Available,
ST_554,BK_6792,SC_787,E12,Regular,True,Booked,
ST_556,BK_9593,SC_137,B4,Premium,True,Booked,
ST_557,BK_1668,SC_187,A11,Regular,True,Booked,
ST_558,BK_9146,SC_139,D19,VIP,True,Booked,
ST_559,BK_7425,SC_1,A9,Regular,True,Booked,
ST_560,BK_3449,SC_339,C20,Regular,True,Booked,
ST_561,BK_4487,SC_320,B17,VIP,True,Booked,
ST_562,BK_6328,SC_721,E19,Regular,True,Available,
ST_563,BK_6208,SC_508,E16,Regular,True,Booked,
ST_564,BK_1162,SC_634,B9,Regular,True,Booked,
ST_565,BK_5292,SC_674,E4,Regular,True,Booked,
ST_566,BK_7814,SC_549,C5,Regular,True,Available,
ST_567,BK_3705,SC_198,E7,Regular,True,Booked,
ST_568,BK_8621,SC_511,C12,Regular,True,Booked,
ST_569,BK_4051,SC_746,E19,Regular,True,Booked,
ST_570,BK_9371,SC_929,E3,Regular,True,Available,
ST_571,BK_9032,SC_677,B16,Premium,True,Available,
ST_572,,SC_581,E2,Regular,True,Booked,
ST_573,,SC_383,B1,Regular,True,Available,
ST_574,BK_1189,SC_63,D8,Regular,True,Booked,
ST_575,BK_2211,SC_787,D3,Regular,True,Available,
ST_576,BK_766,SC_984,A4,Regular,True,Booked,
ST_577,BK_595,SC_676,B12,VIP,True,Available,
ST_578,BK_7651,SC_706,C5,Premium,True,Booked,
ST_579,BK_3319,SC_678,A3,Regular,True,Booked,
ST_580,BK_3333,SC_487,E16,Regular,True,Reserved,
ST_581,,SC_464,E19,Regular,True,Booked,
ST_582,,SC_334,D17,Regular,True,Booked,
ST_583,BK_8098,SC_787,E11,Regular,True,Available,
ST_584,,SC_606,D5,Premium,True,Available,
ST_585,BK_6744,SC_643,A18,Regular,True,Reserved,
ST_586,BK_2820,SC_903,D19,Regular,True,Booked,
ST_587,BK_2610,SC_657,A13,VIP,True,Available,
ST_589,BK_3662,SC_805,E12,Regular,True,Booked,
ST_590,BK_4647,SC_43,B6,Regular,True,Booked,
ST_591,BK_2527,SC_800,C18,Premium,True,Booked,
ST_592,BK_4709,SC_112,C1,Premium,True,Booked,
ST_593,BK_6867,SC_903,D1,Premium,True,Booked,
ST_595,BK_7771,SC_888,B12,Regular,True,Booked,
ST_596,BK_9838,SC_862,A17,Regular,True,Booked,
ST_597,BK_661,SC_829,A11,Premium,True,Booked,
ST_598,,SC_531,B16,Premium,True,Available,
ST_599,BK_1719,SC_396,C3,Regular,True,Booked,
ST_600,BK_7686,SC_925,E4,Regular,True,Booked,
ST_601,BK_3848,SC_51,A8,Premium,True,Booked,
ST_602,BK_3389,SC_476,A17,Premium,True,Booked,
ST_603,,SC_186,D5,Regular,True,Booked,
ST_604,,SC_272,B8,Regular,True,Booked,
ST_606,BK_2279,SC_986,E2,Premium,True,Booked,
ST_607,BK_7023,SC_281,A9,VIP,True,Reserved,
ST_608,BK_4264,SC_761,D19,Regular,True,Booked,
ST_609,,SC_721,D13,Regular,True,Booked,
ST_610,,SC_73,C18,Regular,True,Available,
ST_611,BK_333,SC_747,D4,Regular,True,Reserved,
ST_613,,SC_812,E18,Regular,True,Booked,
ST_614,,SC_857,C9,VIP,True,Booked,
ST_615,,SC_137,C11,Regular,True,Available,
ST_616,BK_5204,SC_271,B6,Premium,True,Booked,
ST_617,BK_6573,SC_538,B15,VIP,True,Reserved,
ST_618,BK_8323,SC_508,C9,Regular,True,Booked,
ST_619,BK_8162,SC_673,A10,Premium,True,Booked,
ST_620,BK_6872,SC_433,B16,Regular,True,Booked,
ST_622,BK_560,SC_931,C2,Regular,True,Booked,
ST_623,BK_129,SC_479,C12,Premium,True,Booked,
ST_624,,SC_756,B4,Regular,True,Booked,
ST_625,BK_9153,SC_130,C14,Regular,True,Booked,
ST_626,BK_7335,SC_495,B10,Premium,True,Available,
ST_631,,SC_136,D6,Regular,True,Available,
ST_632,BK_1025,SC_782,A3,Regular,True,Available,
ST_633,BK_4795,SC_454,C8,VIP,True,Booked,
ST_634,BK_1402,SC_988,A14,VIP,True,Reserved,
ST_635,BK_237,SC_14,B13,Premium,True,Booked,
ST_636,BK_2438,SC_305,E15,VIP,True,Booked,
ST_637,,SC_671,D9,Regular,True,Available,
ST_639,BK_9282,SC_404,B14,Premium,True,Booked,
ST_640,BK_511,SC_617,B20,Regular,True,Booked,
ST_641,BK_4954,SC_609,A10,Premium,True,Booked,
ST_642,BK_6095,SC_263,C1,VIP,True,Booked,
ST_643,,SC_576,A12,Regular,True,Booked,
ST_645,BK_4565,SC_41,E10,Premium,True,Available,
ST_646,BK_7249,SC_711,B19,Regular,True,Available,
ST_647,BK_6951,SC_163,D20,Regular,True,Available,
ST_648,BK_3609,SC_477,A7,Regular,True,Booked,
ST_649,BK_3141,SC_718,D6,Premium,True,Booked,
ST_650,,SC_81,C9,Regular,True,Booked,
ST_651,BK_1952,SC_5,E4,Premium,True,Booked,
ST_653,BK_3711,SC_11,A1,Premium,True,Booked,
ST_654,,SC_741,D9,Regular,True,Available,
ST_655,BK_7413,SC_59,C16,Regular,True,Available,
ST_656,BK_4247,SC_431,A1,Regular,True,Booked,
ST_658,,SC_741,D19,Regular,True,Booked,
ST_659,BK_5971,SC_574,C12,Regular,True,Booked,
ST_660,BK_2456,SC_864,B17,Regular,True,Booked,
ST_661,BK_2439,SC_586,B15,Premium,True,Reserved,
ST_662,,SC_516,A5,VIP,True,Booked,
ST_663,BK_8700,SC_599,E15,Regular,True,Booked,
ST_664,BK_4013,SC_519,C1,Premium,True,Available,
ST_665,,SC_209,A10,Premium,True,Reserved,
ST_667,BK_4782,SC_993,E4,Regular,True,Booked,
ST_669,BK_3183,SC_270,B16,VIP,True,Booked,
ST_670,BK_2381,SC_640,B16,Regular,True,Booked,
ST_672,BK_8758,SC_512,B12,VIP,True,Booked,
ST_673,BK_6957,SC_879,E14,Premium,True,Booked,
ST_675,BK_583,SC_537,A5,Premium,True,Booked,
ST_676,BK_1047,SC_972,D14,Regular,True,Booked,
ST_677,BK_5992,SC_38,B2,Regular,True,Booked,
ST_679,BK_6145,SC_908,E18,Regular,True,Booked,
ST_680,BK_1173,SC_157,E20,Premium,True,Booked,
ST_681,BK_8687,SC_323,E6,Regular,True,Booked,
ST_682,BK_1392,SC_277,E17,Regular,True,Booked,
ST_683,BK_5481,SC_996,B12,Regular,True,Available,
ST_684,BK_5549,SC_223,D10,Regular,True,Booked,
ST_685,BK_9008,SC_229,A3,VIP,True,Reserved,
ST_686,,SC_881,E11,Premium,True,Booked,
ST_688,,SC_117,A3,VIP,True,Reserved,
ST_690,BK_7663,SC_108,B20,Regular,True,Booked,
ST_692,BK_6257,SC_61,B19,Regular,True,Available,
ST_693,BK_264,SC_647,E16,Regular,True,Booked,
ST_694,BK_6381,SC_542,A14,VIP,True,Booked,
ST_695,BK_7827,SC_421,D6,Regular,True,Booked,
ST_698,BK_3863,SC_160,E17,Regular,True,Booked,
ST_699,BK_7179,SC_994,A4,Regular,True,Booked,
ST_700,BK_7125,SC_809,A19,Regular,True,Booked,
ST_701,BK_8009,SC_308,B1,Regular,True,Booked,
ST_703,BK_4044,SC_854,C19,Regular,True,Booked,
ST_704,BK_6044,SC_957,A13,Regular,True,Booked,
ST_705,,SC_988,D18,Regular,True,Booked,
ST_706,BK_313,SC_516,B2,Regular,True,Booked,
ST_707,BK_6059,SC_416,E4,VIP,True,Booked,
ST_708,BK_2826,SC_992,C9,Regular,True,Booked,
ST_709,BK_7519,SC_384,D1,Regular,True,Available,
ST_710,BK_9973,SC_347,B8,Premium,True,Available,
ST_711,,SC_256,D6,Regular,True,Booked,
ST_712,BK_1614,SC_46,E14,Premium,True,Available,
ST_713,BK_7967,SC_233,D11,Regular,True,Booked,
ST_715,BK_1817,SC_856,B19,VIP,True,Available,
ST_716,BK_1143,SC_132,C3,Regular,True,Booked,
ST_717,BK_6478,SC_270,C17,VIP,True,Booked,
ST_719,BK_1429,SC_774,C14,Regular,True,Booked,
ST_720,,SC_80,B19,Premium,True,Available,
ST_721,BK_1363,SC_240,A8,Regular,True,Booked,
ST_722,,SC_866,C8,Premium,True,Available,
ST_723,BK_4600,SC_950,D2,Regular,True,Available,
ST_724,BK_6242,SC_79,D19,Premium,True,Booked,
ST_725,BK_2214,SC_322,B7,Regular,True,Booked,
ST_726,BK_8874,SC_302,B16,Premium,True,Available,
ST_727,BK_3735,SC_365,C3,Regular,True,Available,
ST_728,BK_9493,SC_709,C11,Regular,True,Booked,
ST_729,BK_7790,SC_69,B9,VIP,True,Booked,
ST_730,BK_1415,SC_952,B12,Regular,True,Reserved,
ST_731,,SC_67,A1,Regular,True,Booked,
ST_732,BK_3867,SC_976,B9,VIP,True,Booked,
ST_733,,SC_653,D19,Premium,True,Available,
ST_734,BK_4440,SC_422,D4,VIP,True,Booked,
ST_735,,SC_12,C18,Regular,True,Booked,
ST_736,BK_9219,SC_879,C1,Regular,True,Booked,
ST_737,BK_1770,SC_768,C5,Regular,True,Booked,
ST_738,BK_2304,SC_699,C3,Regular,True,Booked,
ST_739,BK_8561,SC_778,B5,Premium,True,Booked,
ST_740,BK_4938,SC_596,B6,Premium,True,Booked,
ST_741,BK_9435,SC_57,C2,Regular,True,Booked,
ST_742,BK_371,SC_851,C5,Regular,True,Available,
ST_743,BK_3965,SC_17,D3,Regular,True,Booked,
ST_745,BK_9950,SC_261,A11,Regular,True,Booked,
ST_747,BK_8585,SC_187,C6,Regular,True,Booked,
ST_748,BK_9364,SC_661,E11,Regular,True,Reserved,
ST_749,BK_2297,SC_387,D13,Regular,True,Reserved,
ST_750,BK_5622,SC_247,B4,Regular,True,Booked,
ST_751,BK_4308,SC_390,C17,Premium,True,Available,
ST_752,BK_8874,SC_453,A19,Regular,True,Booked,
ST_753,BK_5741,SC_294,A19,Premium,True,Booked,
ST_754,BK_5961,SC_31,E9,Regular,True,Booked,
ST_755,BK_898,SC_351,D12,VIP,True,Available,
ST_757,BK_4532,SC_918,E5,Regular,True,Booked,
ST_758,BK_7055,SC_876,E7,Regular,True,Reserved,
ST_759,BK_3758,SC_772,C11,Regular,True,Booked,
ST_760,BK_4474,SC_573,B2,VIP,True,Available,
ST_761,BK_752,SC_156,D1,Premium,True,Booked,
ST_762,,SC_986,D20,Regular,True,Booked,
ST_763,,SC_55,C3,Regular,True,Booked,
ST_764,BK_5160,SC_671,B2,Premium,True,Booked,
ST_766,BK_2486,SC_283,C7,Premium,True,Available,
ST_767,,SC_800,C12,Regular,True,Available,
ST_769,BK_7936,SC_417,C13,Premium,True,Available,
ST_770,BK_9740,SC_544,B12,Regular,True,Booked,
ST_772,,SC_955,B11,Regular,True,Booked,
ST_773,BK_3683,SC_20,A9,Premium,True,Available,
ST_774,BK_9591,SC_726,D14,VIP,True,Booked,
ST_775,BK_8327,SC_823,D5,Regular,True,Booked,
ST_776,BK_1460,SC_572,A18,Regular,True,Available,
ST_777,BK_1439,SC_205,A13,Premium,True,Booked,
ST_778,BK_1884,SC_939,A16,VIP,True,Reserved,
ST_779,BK_8511,SC_488,D2,Premium,True,Available,
ST_780,BK_3744,SC_72,A9,Regular,True,Available,
ST_781,BK_6384,SC_447,E1,Regular,True,Booked,
ST_783,BK_5499,SC_348,B20,Regular,True,Booked,
ST_784,BK_3752,SC_733,D12,Regular,True,Booked,
ST_785,BK_9990,SC_968,D2,Regular,True,Booked,
ST_786,,SC_885,A20,Regular,True,Booked,
ST_787,,SC_364,D14,Regular,True,Booked,
ST_788,,SC_363,C9,Regular,True,Booked,
ST_789,BK_7998,SC_614,B12,Regular,True,Available,
ST_790,BK_3060,SC_742,E3,Regular,True,Booked,
ST_791,BK_9194,SC_513,B11,Regular,True,Available,
ST_792,BK_1182,SC_958,B3,Premium,True,Booked,
ST_793,BK_5429,SC_680,A3,Regular,True,Booked,
ST_794,BK_174,SC_618,B18,Regular,True,Booked,
ST_795,BK_8556,SC_739,C9,Premium,True,Booked,
ST_796,BK_3895,SC_518,B4,Premium,True,Reserved,
ST_797,BK_1113,SC_261,C20,Premium,True,Booked,
ST_799,BK_7358,SC_998,D7,Premium,True,Booked,
ST_800,BK_1270,SC_461,E6,VIP,True,Available,
ST_801,,SC_832,B19,Regular,True,Booked,
ST_805,,SC_366,E20,Regular,True,Available,
ST_806,BK_3590,SC_484,A19,Premium,True,Available,
ST_807,,SC_210,E19,Premium,True,Available,
ST_808,BK_7103,SC_346,B7,Premium,True,Booked,
ST_809,BK_1387,SC_804,A8,Regular,True,Booked,
ST_810,,SC_629,A3,Regular,True,Booked,
ST_811,,SC_546,E7,Premium,True,Booked,
ST_812,BK_5241,SC_557,C20,Premium,True,Booked,
ST_813,BK_893,SC_661,A18,Premium,True,Booked,
ST_814,BK_2943,SC_597,B3,Regular,True,Reserved,
ST_815,BK_8660,SC_165,B1,Regular,True,Available,
ST_816,BK_4072,SC_415,D16,Premium,True,Booked,
ST_817,,SC_336,E2,Premium,True,Reserved,
ST_818,BK_7152,SC_311,C20,Regular,True,Booked,
ST_819,BK_9454,SC_466,A6,Premium,True,Booked,
ST_820,BK_7823,SC_197,D9,Regular,True,Booked,
ST_821,BK_9367,SC_232,A16,Regular,True,Booked,
ST_822,,SC_793,E5,Premium,True,Booked,
ST_823,BK_5224,SC_996,E8,Regular,True,Available,
ST_824,BK_3488,SC_374,A11,Regular,True,Booked,
ST_825,BK_2327,SC_893,B7,Premium,True,Booked,
ST_826,BK_8956,SC_48,D9,Regular,True,Booked,
ST_827,BK_5130,SC_592,A1,Regular,True,Reserved,
ST_828,BK_6558,SC_111,A20,Regular,True,Booked,
ST_829,,SC_127,B2,Regular,True,Booked,
ST_830,BK_7855,SC_495,D20,Premium,True,Booked,
ST_831,BK_1889,SC_773,B9,Regular,True,Available,
ST_832,BK_7089,SC_976,D19,Regular,True,Booked,
ST_833,,SC_3,C6,Regular,True,Available,
ST_834,BK_789,SC_927,B9,Regular,True,Booked,
ST_835,BK_9655,SC_71,C8,Regular,True,Available,
ST_836,BK_793,SC_94,E9,Regular,True,Reserved,
ST_837,BK_1654,SC_98,C19,Premium,True,Booked,
ST_838,BK_8106,SC_525,C19,Regular,True,Available,
ST_839,,SC_873,B13,Premium,True,Booked,
ST_840,BK_8890,SC_573,D10,Premium,True,Available,
ST_841,BK_9144,SC_443,C16,Regular,True,Available,
ST_842,BK_2120,SC_67,C12,Regular,True,Available,
ST_843,BK_6769,SC_228,A8,Premium,True,Available,
ST_844,BK_5655,SC_716,B11,Regular,True,Available,
ST_845,BK_1305,SC_102,D12,Regular,True,Booked,
ST_847,BK_4376,SC_563,A9,Regular,True,Booked,
ST_848,,SC_942,A17,Regular,True,Available,
ST_849,BK_5661,SC_509,E20,Regular,True,Available,
ST_850,BK_8849,SC_113,A8,Premium,True,Booked,
ST_851,BK_5612,SC_736,C14,Premium,True,Booked,
ST_852,,SC_233,D19,Regular,True,Available,
ST_853,,SC_551,B15,Regular,True,Booked,
ST_854,BK_2883,SC_552,D6,Regular,True,Booked,
ST_855,,SC_636,E1,Premium,True,Reserved,
ST_856,BK_3397,SC_384,A20,Regular,True,Booked,
ST_857,,SC_518,E3,Regular,True,Reserved,
ST_858,BK_5850,SC_673,A15,Premium,True,Booked,
ST_859,BK_9273,SC_707,B3,VIP,True,Booked,
ST_861,BK_5176,SC_884,B16,Premium,True,Available,
ST_862,,SC_404,D13,Regular,True,Booked,
ST_863,BK_306,SC_326,B1,Premium,True,Available,
ST_864,BK_1015,SC_250,A13,Premium,True,Reserved,
ST_865,BK_8867,SC_533,E18,VIP,True,Available,
ST_866,BK_3763,SC_357,C10,VIP,True,Reserved,
ST_867,,SC_291,A18,Premium,True,Booked,
ST_868,BK_3820,SC_769,E4,Premium,True,Booked,
ST_869,BK_7005,SC_544,D3,Premium,True,Reserved,
ST_870,BK_6240,SC_260,A19,Regular,True,Booked,
ST_873,BK_3821,SC_786,A19,Regular,True,Booked,
ST_874,BK_7309,SC_618,B20,Regular,True,Available,
ST_875,BK_2413,SC_39,D14,Regular,True,Booked,
ST_876,BK_1162,SC_392,D7,Premium,True,Booked,
ST_877,BK_5844,SC_48,C11,Regular,True,Booked,
ST_878,,SC_397,A18,Premium,True,Booked,
ST_880,BK_7449,SC_461,A16,VIP,True,Available,
ST_881,,SC_742,D15,Regular,True,Available,
ST_882,BK_1465,SC_417,C7,Premium,True,Booked,
ST_883,BK_8513,SC_88,A1,Premium,True,Booked,
ST_884,,SC_148,D12,Regular,True,Reserved,
ST_886,BK_3706,SC_72,B14,Premium,True,Booked,
ST_887,BK_7514,SC_704,E20,Regular,True,Booked,
ST_889,BK_8100,SC_400,D14,Premium,True,Booked,
ST_891,BK_5485,SC_466,B19,Premium,True,Reserved,
ST_893,,SC_611,A20,Regular,True,Booked,
ST_894,BK_8164,SC_555,C17,Regular,True,Booked,
ST_895,BK_2241,SC_794,E18,Regular,True,Available,
ST_896,BK_4968,SC_109,E15,VIP,True,Booked,
ST_897,BK_2688,SC_415,A6,Regular,True,Available,
ST_898,BK_2952,SC_451,E14,Regular,True,Booked,
ST_899,BK_3631,SC_925,E5,Premium,True,Booked,
ST_900,BK_2613,SC_798,A7,Premium,True,Booked,
ST_901,BK_9325,SC_394,E10,Regular,True,Booked,
ST_902,BK_1940,SC_798,B11,Regular,True,Booked,
ST_903,BK_2857,SC_931,D4,Regular,True,Available,
ST_904,BK_4401,SC_604,D20,Regular,True,Booked,
ST_905,BK_1346,SC_390,A17,Regular,True,Available,
ST_906,BK_907,SC_78,A13,Regular,True,Booked,
ST_907,BK_2779,SC_50,B9,Regular,True,Reserved,
ST_908,BK_5564,SC_99,E9,Premium,True,Available,
ST_909,BK_4000,SC_693,B20,Regular,True,Booked,
ST_910,BK_2259,SC_400,D11,Premium,True,Available,
ST_912,BK_9491,SC_510,B12,Premium,True,Booked,
ST_913,BK_3108,SC_496,E11,Regular,True,Booked,
ST_915,BK_8047,SC_718,E16,Premium,True,Booked,
ST_916,BK_7075,SC_406,A10,Regular,True,Available,
ST_917,BK_6598,SC_250,A3,Regular,True,Booked,
ST_918,BK_8009,SC_603,D16,VIP,True,Booked,
ST_919,BK_4293,SC_667,A12,Regular,True,Available,
ST_920,BK_4011,SC_168,D18,Regular,True,Booked,
ST_921,BK_4057,SC_355,A8,VIP,True,Reserved,
ST_922,BK_6068,SC_726,A18,Premium,True,Booked,
ST_923,BK_4527,SC_512,E6,Regular,True,Booked,
ST_924,BK_9280,SC_188,C19,Regular,True,Available,
ST_925,BK_7079,SC_596,A5,Regular,True,Booked,
ST_926,,SC_31,D5,Premium,True,Reserved,
ST_927,BK_7639,SC_169,B20,VIP,True,Booked,
ST_928,,SC_842,C17,Premium,True,Available,
ST_930,BK_2229,SC_374,C18,Regular,True,Booked,
ST_931,BK_7541,SC_46,E1,Regular,True,Reserved,
ST_932,BK_3676,SC_886,D16,Premium,True,Booked,
ST_933,BK_7436,SC_483,B2,Regular,True,Available,
ST_935,BK_9894,SC_972,C7,Regular,True,Booked,
ST_936,BK_3370,SC_261,A18,Regular,True,Booked,
ST_939,BK_9207,SC_780,A12,Regular,True,Available,
ST_940,BK_9755,SC_506,B19,Premium,True,Available,
ST_941,BK_8782,SC_426,A13,Regular,True,Available,
ST_943,,SC_315,E18,Regular,True,Available,
ST_944,BK_2991,SC_779,B8,Regular,True,Booked,
ST_945,BK_9305,SC_855,B20,Regular,True,Booked,
ST_946,BK_5682,SC_96,D4,Regular,True,Booked,
ST_947,BK_9064,SC_435,C12,Regular,True,Reserved,
ST_949,BK_5663,SC_982,C5,Regular,True,Booked,
ST_950,BK_1454,SC_479,D16,Premium,True,Booked,
ST_951,BK_2287,SC_2,C9,Regular,True,Available,
ST_953,BK_975,SC_153,A8,VIP,True,Booked,
ST_954,BK_5742,SC_327,D18,Regular,True,Booked,
ST_955,,SC_223,B11,Premium,True,Available,
ST_956,BK_6530,SC_477,A6,Regular,True,Booked,
ST_957,,SC_800,D2,Premium,True,Booked,
ST_958,BK_475,SC_390,E8,Regular,True,Booked,
ST_959,BK_6817,SC_97,D16,Regular,True,Available,
ST_960,BK_7908,SC_219,C6,Regular,True,Booked,
ST_961,,SC_755,B7,Regular,True,Booked,
ST_962,BK_2782,SC_547,A19,Premium,True,Booked,
ST_963,BK_3692,SC_672,D19,VIP,True,Available,
ST_964,BK_3587,SC_607,C9,Premium,True,Available,
ST_966,BK_9296,SC_655,B2,Regular,True,Booked,
ST_967,BK_5316,SC_92,A3,Regular,True,Booked,
ST_971,,SC_286,A7,Premium,True,Booked,
ST_972,,SC_145,A19,Regular,True,Booked,
ST_973,,SC_269,D10,Premium,True,Booked,
ST_974,BK_5393,SC_910,E10,Premium,True,Booked,
ST_976,,SC_675,C8,Premium,True,Booked,
ST_977,BK_933,SC_41,B14,Regular,True,Booked,
ST_978,BK_2302,SC_47,C14,Regular,True,Available,
ST_979,BK_4944,SC_728,B20,Premium,True,Booked,
ST_980,BK_3598,SC_307,B12,Regular,True,Booked,
ST_981,BK_661,SC_193,E1,Regular,True,Booked,
ST_982,BK_958,SC_122,C19,Regular,True,Booked,
ST_983,BK_5006,SC_278,B10,VIP,True,Booked,
ST_984,BK_6813,SC_368,B14,Regular,True,Available,
ST_985,BK_1001,SC_752,A7,Premium,True,Booked,
ST_986,BK_1625,SC_56,A20,Premium,True,Booked,
ST_987,BK_7736,SC_43,E14,VIP,True,Booked,
ST_988,,SC_356,B9,Premium,True,Booked,
ST_989,BK_1008,SC_135,B18,VIP,True,Booked,
ST_990,BK_4062,SC_329,B20,Regular,True,Booked,
ST_991,BK_6274,SC_547,C11,Regular,True,Available,
ST_992,BK_9258,SC_140,E18,Regular,True,Booked,
ST_993,,SC_100,B15,Regular,True,Booked,
ST_994,BK_6434,SC_885,D3,Premium,True,Booked,
ST_995,BK_8436,SC_379,E2,Regular,True,Booked,
ST_996,BK_8284,SC_798,B9,Regular,True,Booked,
ST_997,BK_1006,SC_503,D16,Premium,True,Available,
ST_999,,SC_238,D18,Premium,True,Booked,
ST_1000,BK_8683,SC_588,C4,Premium,True,Available,
ST_1001,,SC_11,E3,VIP,True,Booked,
ST_1002,BK_9185,SC_776,A14,Premium,True,Booked,
ST_1004,BK_1666,SC_401,C9,Premium,True,Booked,
ST_1005,,SC_80,E19,Premium,True,Booked,
ST_1006,BK_4749,SC_781,C8,Premium,True,Available,
ST_1007,,SC_673,A17,Regular,True,Available,
ST_1008,BK_3317,SC_302,C13,VIP,True,Booked,
ST_1009,BK_6423,SC_405,C15,Premium,True,Booked,
ST_1010,BK_9510,SC_387,B6,Regular,True,Available,
ST_1011,BK_2275,SC_194,B3,Regular,True,Booked,
ST_1012,,SC_62,D12,Regular,True,Available,
ST_1013,BK_9963,SC_292,D16,Regular,True,Available,
ST_1014,,SC_648,B15,Premium,True,Booked,
ST_1015,BK_2638,SC_281,A15,Regular,True,Booked,
ST_1017,BK_3847,SC_446,E9,Premium,True,Reserved,
ST_1018,BK_6010,SC_169,D2,Premium,True,Available,
ST_1019,BK_5632,SC_640,C17,Regular,True,Booked,
ST_1021,BK_9737,SC_648,C5,Premium,True,Booked,
ST_1022,BK_8903,SC_744,D4,Regular,True,Booked,
ST_1023,,SC_167,C19,Premium,True,Booked,
ST_1024,BK_2406,SC_47,C7,Premium,True,Booked,
ST_1025,BK_9022,SC_133,A9,Regular,True,Reserved,
ST_1026,BK_1128,SC_150,E4,Regular,True,Booked,
ST_1027,BK_5741,SC_517,C20,Regular,True,Reserved,
ST_1028,BK_526,SC_880,D10,Regular,True,Booked,
ST_1029,BK_2447,SC_307,A15,Premium,True,Booked,
ST_1031,BK_8491,SC_891,E7,VIP,True,Booked,
ST_1032,BK_2592,SC_94,C1,VIP,True,Available,
ST_1033,BK_4081,SC_253,A13,Regular,True,Booked,
ST_1035,BK_9606,SC_828,E3,Premium,True,Reserved,
ST_1036,BK_9126,SC_403,A13,Premium,True,Booked,
ST_1037,BK_4644,SC_307,A11,Regular,True,Booked,
ST_1038,BK_10,SC_65,D15,Regular,True,Booked,
ST_1040,BK_3860,SC_653,C10,VIP,True,Booked,
ST_1041,BK_5040,SC_957,E14,Premium,True,Available,
ST_1042,BK_2834,SC_512,E15,Regular,True,Reserved,
ST_1043,,SC_749,E16,Premium,True,Reserved,
ST_1044,BK_4499,SC_392,B15,Premium,True,Booked,
ST_1045,BK_5186,SC_3,A11,Regular,True,Booked,
ST_1046,,SC_876,E15,Premium,True,Booked,
ST_1048,BK_9861,SC_442,B2,Regular,True,Booked,
ST_1049,BK_6957,SC_904,B17,Regular,True,Booked,
ST_1050,BK_9969,SC_423,E20,Premium,True,Booked,
ST_1051,BK_9948,SC_190,E7,Premium,True,Available,
ST_1052,,SC_520,E5,Regular,True,Booked,
ST_1053,BK_4005,SC_600,B19,Premium,True,Booked,
ST_1054,BK_3408,SC_660,B2,VIP,True,Booked,
ST_1055,,SC_479,D8,Regular,True,Booked,
ST_1056,,SC_722,B9,VIP,True,Booked,
ST_1057,,SC_780,A15,VIP,True,Booked,
ST_1059,BK_9691,SC_394,D1,Regular,True,Booked,
ST_1060,BK_3706,SC_372,A20,Regular,True,Booked,
ST_1061,BK_2474,SC_850,E6,Premium,True,Available,
ST_1062,BK_224,SC_781,D6,Regular,True,Available,
ST_1063,BK_6107,SC_542,D14,Premium,True,Booked,
ST_1064,BK_3638,SC_865,A2,Regular,True,Booked,
ST_1065,BK_864,SC_159,C6,Premium,True,Booked,
ST_1066,BK_9270,SC_480,B8,Regular,True,Booked,
ST_1067,BK_1786,SC_13,E1,Regular,True,Booked,
ST_1068,BK_928,SC_652,A13,Regular,True,Booked,
ST_1069,BK_6295,SC_159,D15,Regular,True,Available,
ST_1070,BK_6294,SC_130,E12,Regular,True,Booked,
ST_1071,BK_1295,SC_302,C16,Regular,True,Booked,
ST_1072,BK_5258,SC_582,B2,VIP,True,Available,
ST_1073,BK_9348,SC_901,E5,Premium,True,Reserved,
ST_1074,BK_424,SC_179,C20,Premium,True,Booked,
ST_1075,BK_4107,SC_387,C10,VIP,True,Available,
ST_1076,BK_2906,SC_565,A2,Regular,True,Available,
ST_1077,BK_9302,SC_7,E10,Premium,True,Booked,
ST_1078,BK_6262,SC_531,B9,Regular,True,Booked,
ST_1080,BK_1398,SC_341,A3,Regular,True,Booked,
ST_1081,BK_258,SC_740,C4,Regular,True,Booked,
ST_1082,BK_7715,SC_754,D16,Regular,True,Booked,
ST_1083,BK_6549,SC_400,B9,VIP,True,Booked,
ST_1085,BK_8179,SC_874,E18,Regular,True,Booked,
ST_1086,BK_721,SC_48,B6,Premium,True,Booked,
ST_1087,BK_6056,SC_1,C14,Premium,True,Booked,
ST_1088,,SC_687,A15,Premium,True,Booked,
ST_1089,BK_2844,SC_623,A12,Premium,True,Reserved,
ST_1090,,SC_204,B11,Regular,True,Reserved,
